tenant_id,party_type,party_code,name_display,country,created_on,is_one_time,risk_flags,last_change_ts,raw_event_id,updated_at
1,CUSTOMER,C200289,Apex Tech 951,USA,2024-04-15,false,{},2025-05-21T09:42:00+09:00,,2026-02-25T14:32:00+09:00
1,CUSTOMER,C200290,Nova Industries 640,BRA,2023-04-14,false,{},2025-07-26T08:41:00+09:00,,2025-10-15T18:28:00+09:00
1,CUSTOMER,C200291,Delta Trading 607,USA,2023-02-15,false,{},2025-02-22T07:23:00+09:00,,2025-05-24T06:05:00+09:00
1,CUSTOMER,C200292,Pioneer Trading 130,BRA,2024-03-08,false,{},2025-09-25T20:02:00+09:00,,2025-11-27T13:04:00+09:00
1,CUSTOMER,C200293,Pioneer Logistics 990,BRA,2023-12-30,false,{},2026-01-13T21:01:00+09:00,,2025-12-09T16:09:00+09:00
1,CUSTOMER,C200294,Gamma Tech 803,USA,2024-05-02,false,{},2025-04-21T03:07:00+09:00,,2026-04-21T20:59:00+09:00
1,CUSTOMER,C200295,Gamma Solutions 487,BRA,2024-07-05,false,{},2025-01-01T11:02:00+09:00,,2025-02-09T01:46:00+09:00
1,CUSTOMER,C200296,Vertex Labs 436,GBR,2024-07-15,false,{},2025-08-30T11:09:00+09:00,,2025-06-04T17:04:00+09:00
1,CUSTOMER,C200297,Delta Works 403,JPN,2024-08-04,false,{},2026-02-01T13:09:00+09:00,,2025-12-28T16:11:00+09:00
1,CUSTOMER,C200298,Nova Works 325,SGP,2023-12-05,false,{},2025-02-10T20:39:00+09:00,,2026-03-08T07:18:00+09:00
1,CUSTOMER,C200299,Nova Solutions 861,JPN,2024-06-15,false,{},2025-10-14T15:04:00+09:00,,2025-09-08T23:43:00+09:00
1,CUSTOMER,C200300,Beta Works 922,JPN,2024-03-21,false,{},2025-11-30T11:53:00+09:00,,2025-04-02T00:51:00+09:00
1,CUSTOMER,C200301,Omni Industries 746,JPN,2023-11-24,false,{},2025-04-20T21:03:00+09:00,,2025-10-14T06:31:00+09:00
1,CUSTOMER,C200302,Apex Solutions 956,GBR,2023-11-07,false,{},2025-01-06T06:41:00+09:00,,2025-08-15T12:19:00+09:00
1,CUSTOMER,C200303,Delta Tech 601,DEU,2023-06-13,false,{},2025-06-18T03:12:00+09:00,,2026-04-12T12:35:00+09:00
1,CUSTOMER,C200304,Vertex Tech 622,DEU,2024-03-18,false,{},2025-01-18T22:05:00+09:00,,2025-05-21T21:54:00+09:00
1,CUSTOMER,C200305,Zen Tech 713,GBR,2023-07-31,false,{},2025-05-10T09:21:00+09:00,,2025-11-17T01:57:00+09:00
1,CUSTOMER,C200306,Alpha Labs 623,GBR,2023-04-27,false,{},2025-08-21T16:44:00+09:00,,2025-03-30T16:09:00+09:00
1,CUSTOMER,C200307,Vertex Trading 40,DEU,2023-02-08,false,{},2025-01-15T20:55:00+09:00,,2026-04-03T05:13:00+09:00
1,CUSTOMER,C200308,Gamma Trading 430,BRA,2024-06-04,false,{},2026-03-10T04:04:00+09:00,,2025-01-29T15:08:00+09:00
1,CUSTOMER,C200309,Alpha Industries 100,BRA,2023-02-19,false,{},2025-10-06T09:28:00+09:00,,2026-03-13T06:37:00+09:00
1,CUSTOMER,C200310,Pioneer Tech 341,BRA,2023-02-01,false,{},2025-12-11T10:48:00+09:00,,2026-04-05T05:46:00+09:00
1,CUSTOMER,C200311,Apex Works 15,GBR,2023-04-12,false,{},2025-07-26T14:12:00+09:00,,2026-03-05T22:47:00+09:00
1,CUSTOMER,C200312,Beta Holdings 845,BRA,2024-10-01,false,{},2025-09-14T05:02:00+09:00,,2026-01-09T09:06:00+09:00
1,CUSTOMER,C200313,Gamma Labs 46,DEU,2024-09-08,false,{},2025-11-08T06:46:00+09:00,,2025-12-19T17:15:00+09:00
1,CUSTOMER,C200314,Gamma Tech 319,DEU,2023-10-10,false,{},2025-10-15T11:58:00+09:00,,2025-03-02T11:39:00+09:00
1,CUSTOMER,C200315,Pioneer Trading 580,JPN,2023-08-13,false,{},2025-02-15T03:58:00+09:00,,2026-04-16T03:05:00+09:00
1,CUSTOMER,C200316,Beta Solutions 326,SGP,2024-05-30,false,{},2025-11-17T00:41:00+09:00,,2026-01-28T05:46:00+09:00
1,CUSTOMER,C200317,Delta Industries 472,KOR,2024-11-22,false,{},2026-03-26T08:25:00+09:00,,2025-06-07T23:14:00+09:00
1,CUSTOMER,C200318,Delta Solutions 318,KOR,2023-02-14,false,{},2025-07-14T09:47:00+09:00,,2025-04-02T09:31:00+09:00
1,CUSTOMER,C200319,Pioneer Industries 424,USA,2024-07-12,false,{},2026-03-04T06:25:00+09:00,,2025-05-20T06:48:00+09:00
1,CUSTOMER,C200320,Nova Logistics 715,JPN,2024-06-04,false,{},2025-05-16T03:09:00+09:00,,2025-09-08T12:07:00+09:00
1,CUSTOMER,C200321,Apex Industries 791,GBR,2023-04-20,false,{},2025-09-25T15:20:00+09:00,,2026-03-01T21:32:00+09:00
1,CUSTOMER,C200322,Alpha Partners 160,SGP,2024-06-11,false,{},2025-10-19T07:11:00+09:00,,2025-12-26T14:48:00+09:00
1,CUSTOMER,C200323,Nova Holdings 351,GBR,2023-12-13,false,{},2026-05-11T17:11:00+09:00,,2025-10-10T09:10:00+09:00
1,CUSTOMER,C200324,Vertex Holdings 265,USA,2024-09-01,false,{},2025-08-28T08:54:00+09:00,,2025-01-17T03:56:00+09:00
1,CUSTOMER,C200325,Gamma Labs 144,JPN,2023-06-22,false,{},2025-10-28T11:01:00+09:00,,2025-07-10T19:14:00+09:00
1,CUSTOMER,C200326,Pioneer Tech 331,GBR,2023-11-12,false,{},2025-02-23T21:29:00+09:00,,2025-07-03T00:16:00+09:00
1,CUSTOMER,C200327,Zen Labs 343,DEU,2024-06-23,false,{},2025-11-28T03:25:00+09:00,,2025-04-06T12:13:00+09:00
1,CUSTOMER,C200328,Gamma Labs 560,USA,2024-01-24,false,{},2026-01-21T00:44:00+09:00,,2025-08-13T21:02:00+09:00
1,CUSTOMER,C200329,Pioneer Partners 749,JPN,2023-08-23,false,{},2025-08-31T08:18:00+09:00,,2025-05-10T12:44:00+09:00
1,CUSTOMER,C200330,Apex Labs 695,JPN,2023-03-28,false,{},2025-06-03T01:22:00+09:00,,2026-05-13T07:59:00+09:00
1,CUSTOMER,C200331,Beta Partners 437,BRA,2023-07-02,false,{},2025-05-18T19:42:00+09:00,,2025-07-25T20:14:00+09:00
1,CUSTOMER,C200332,Gamma Works 171,DEU,2024-11-03,false,{},2026-03-30T20:22:00+09:00,,2026-05-10T23:48:00+09:00
1,CUSTOMER,C200333,Delta Solutions 134,GBR,2023-06-15,false,{},2025-06-20T01:50:00+09:00,,2026-05-12T03:05:00+09:00
1,CUSTOMER,C200334,Gamma Industries 470,JPN,2024-01-21,false,{},2025-03-26T15:43:00+09:00,,2025-01-01T22:28:00+09:00
1,CUSTOMER,C200335,Delta Solutions 309,DEU,2024-07-04,false,{},2025-02-11T06:18:00+09:00,,2025-05-01T06:56:00+09:00
1,CUSTOMER,C200336,Beta Holdings 158,GBR,2023-09-12,false,{},2025-10-12T12:46:00+09:00,,2025-01-03T16:17:00+09:00
1,CUSTOMER,C200337,Apex Trading 483,SGP,2024-06-22,false,{},2025-12-18T13:27:00+09:00,,2025-12-24T07:15:00+09:00
1,CUSTOMER,C200338,Zen Labs 724,USA,2023-08-07,false,{},2026-01-26T03:16:00+09:00,,2025-07-18T04:23:00+09:00
1,CUSTOMER,C200339,Gamma Partners 792,DEU,2024-01-12,false,{},2026-04-05T09:39:00+09:00,,2026-02-24T23:01:00+09:00
1,CUSTOMER,C200340,Pioneer Partners 547,KOR,2023-09-25,false,{},2025-06-27T16:40:00+09:00,,2025-12-09T20:01:00+09:00
1,CUSTOMER,C200341,Delta Solutions 787,USA,2024-11-05,false,{},2025-07-08T12:21:00+09:00,,2025-06-24T17:06:00+09:00
1,CUSTOMER,C200342,Pioneer Partners 937,KOR,2024-12-01,false,{},2025-11-27T07:51:00+09:00,,2025-03-12T17:03:00+09:00
1,CUSTOMER,C200343,Alpha Holdings 310,JPN,2024-05-24,false,{},2025-02-17T11:35:00+09:00,,2025-07-16T22:19:00+09:00
1,CUSTOMER,C200344,Zen Solutions 292,DEU,2024-06-01,false,{},2025-07-18T23:02:00+09:00,,2026-02-25T16:24:00+09:00
1,CUSTOMER,C200345,Nova Partners 184,USA,2024-10-28,false,{},2025-07-23T23:17:00+09:00,,2025-09-22T03:37:00+09:00
1,CUSTOMER,C200346,Beta Industries 703,GBR,2023-08-14,false,{},2025-02-21T22:23:00+09:00,,2026-03-18T13:48:00+09:00
1,CUSTOMER,C200347,Gamma Industries 132,SGP,2024-11-20,false,{},2025-09-17T13:06:00+09:00,,2025-12-18T15:31:00+09:00
1,CUSTOMER,C200348,Omni Partners 433,BRA,2024-11-21,false,{},2025-01-28T10:20:00+09:00,,2025-08-06T08:49:00+09:00
1,CUSTOMER,C200349,Beta Labs 515,DEU,2023-02-22,false,{},2026-02-04T16:09:00+09:00,,2025-12-31T11:26:00+09:00
1,CUSTOMER,C200350,Apex Trading 805,USA,2023-06-04,false,{},2025-08-06T18:08:00+09:00,,2026-01-24T13:05:00+09:00
1,CUSTOMER,C200351,Gamma Tech 346,GBR,2024-09-12,false,{},2025-10-30T08:48:00+09:00,,2025-04-12T17:34:00+09:00
1,CUSTOMER,C200352,Omni Partners 50,JPN,2023-03-14,false,{},2025-05-25T01:21:00+09:00,,2025-03-04T16:42:00+09:00
1,CUSTOMER,C200353,Apex Tech 911,SGP,2023-08-19,false,{},2025-12-18T12:36:00+09:00,,2025-05-10T14:31:00+09:00
1,CUSTOMER,C200354,Nova Tech 556,DEU,2023-12-23,false,{},2025-04-02T10:00:00+09:00,,2025-07-02T14:14:00+09:00
1,CUSTOMER,C200355,Omni Industries 305,GBR,2024-11-15,false,{},2025-01-19T20:20:00+09:00,,2025-02-27T12:11:00+09:00
1,CUSTOMER,C200356,Vertex Partners 255,USA,2024-10-26,false,{},2025-02-13T18:15:00+09:00,,2025-02-18T04:18:00+09:00
1,CUSTOMER,C200357,Omni Partners 915,DEU,2024-07-07,false,{},2025-06-26T15:38:00+09:00,,2025-12-19T21:04:00+09:00
1,CUSTOMER,C200358,Vertex Labs 42,KOR,2024-03-28,false,{},2025-06-17T12:43:00+09:00,,2025-01-20T05:00:00+09:00
1,CUSTOMER,C200359,Beta Partners 525,GBR,2023-03-20,false,{},2025-02-10T11:31:00+09:00,,2026-04-20T21:44:00+09:00
1,CUSTOMER,C200360,Zen Partners 23,USA,2024-01-28,false,{},2026-05-02T08:46:00+09:00,,2026-01-05T22:17:00+09:00
1,CUSTOMER,C200361,Zen Trading 813,USA,2024-09-12,false,{},2025-10-20T08:54:00+09:00,,2025-06-05T21:00:00+09:00
1,CUSTOMER,C200362,Vertex Holdings 711,BRA,2023-06-25,false,{},2025-01-26T12:46:00+09:00,,2025-10-21T16:08:00+09:00
1,CUSTOMER,C200363,Zen Logistics 765,GBR,2024-04-26,false,{},2026-02-03T06:20:00+09:00,,2025-05-22T17:07:00+09:00
1,CUSTOMER,C200364,Pioneer Partners 932,USA,2024-10-17,false,{},2025-12-14T09:43:00+09:00,,2025-05-20T00:10:00+09:00
1,CUSTOMER,C200365,Delta Tech 801,JPN,2023-10-13,false,{},2025-12-03T04:25:00+09:00,,2025-05-21T09:06:00+09:00
1,CUSTOMER,C200366,Pioneer Industries 100,USA,2023-08-17,false,{},2025-04-26T00:37:00+09:00,,2025-12-30T11:04:00+09:00
1,CUSTOMER,C200367,Beta Logistics 746,GBR,2024-04-20,false,{},2025-11-08T15:43:00+09:00,,2025-10-29T14:21:00+09:00
1,CUSTOMER,C200368,Pioneer Industries 555,JPN,2023-02-21,false,{},2025-09-01T19:02:00+09:00,,2025-01-07T11:42:00+09:00
1,CUSTOMER,C200369,Apex Industries 843,JPN,2023-12-20,false,{},2025-03-19T15:46:00+09:00,,2026-03-14T17:01:00+09:00
1,CUSTOMER,C200370,Vertex Solutions 690,JPN,2024-05-01,false,{},2025-05-11T13:45:00+09:00,,2025-01-17T22:33:00+09:00
1,CUSTOMER,C200371,Beta Labs 575,DEU,2023-04-27,false,{},2025-02-12T07:05:00+09:00,,2026-01-18T18:04:00+09:00
1,CUSTOMER,C200372,Nova Logistics 769,DEU,2023-11-20,false,{},2025-08-20T23:01:00+09:00,,2025-08-28T01:00:00+09:00
1,CUSTOMER,C200373,Pioneer Solutions 640,DEU,2024-06-26,false,{},2025-10-17T14:43:00+09:00,,2025-08-01T00:47:00+09:00
1,CUSTOMER,C200374,Vertex Labs 241,JPN,2024-02-16,false,{},2026-04-17T18:20:00+09:00,,2025-03-09T12:55:00+09:00
1,CUSTOMER,C200375,Beta Trading 406,USA,2023-03-22,false,{},2025-04-19T03:46:00+09:00,,2025-10-20T09:52:00+09:00
1,CUSTOMER,C200376,Gamma Partners 564,JPN,2024-06-03,false,{},2025-06-30T07:25:00+09:00,,2025-08-03T20:27:00+09:00
1,CUSTOMER,C200377,Apex Industries 646,KOR,2024-02-21,false,{},2025-12-07T23:26:00+09:00,,2026-05-07T21:36:00+09:00
1,CUSTOMER,C200378,Apex Works 549,SGP,2023-02-20,false,{},2025-07-20T07:41:00+09:00,,2026-03-16T13:47:00+09:00
1,CUSTOMER,C200379,Omni Logistics 846,JPN,2023-07-15,false,{},2025-03-22T06:03:00+09:00,,2025-07-24T09:50:00+09:00
1,CUSTOMER,C200380,Vertex Industries 782,JPN,2024-11-29,false,{},2025-12-02T05:52:00+09:00,,2025-12-16T03:21:00+09:00
1,CUSTOMER,C200381,Pioneer Partners 998,JPN,2023-11-06,false,{},2025-07-30T06:26:00+09:00,,2025-11-22T00:59:00+09:00
1,CUSTOMER,C200382,Delta Solutions 625,SGP,2023-03-10,false,{},2025-09-15T02:44:00+09:00,,2025-11-03T19:28:00+09:00
1,CUSTOMER,C200383,Alpha Industries 625,USA,2023-10-11,false,{},2025-03-27T19:25:00+09:00,,2025-11-17T16:06:00+09:00
1,CUSTOMER,C200384,Apex Tech 761,SGP,2024-08-31,false,{},2026-03-29T22:19:00+09:00,,2025-07-19T18:50:00+09:00
1,CUSTOMER,C200385,Delta Solutions 469,DEU,2023-06-28,false,{},2026-01-06T08:10:00+09:00,,2025-03-31T16:07:00+09:00
1,CUSTOMER,C200386,Apex Solutions 301,KOR,2024-05-12,false,{},2026-04-03T01:03:00+09:00,,2025-04-16T19:42:00+09:00
1,CUSTOMER,C200387,Omni Holdings 701,SGP,2023-08-18,false,{},2025-08-16T08:15:00+09:00,,2026-02-12T06:02:00+09:00
1,CUSTOMER,C200388,Vertex Trading 823,SGP,2023-08-18,false,{},2026-03-05T11:18:00+09:00,,2026-03-23T05:26:00+09:00
1,CUSTOMER,C200389,Omni Trading 8,GBR,2024-03-27,false,{},2025-01-17T23:16:00+09:00,,2025-12-13T13:52:00+09:00
1,CUSTOMER,C200390,Omni Partners 73,BRA,2023-06-19,false,{},2025-08-02T08:52:00+09:00,,2026-03-29T18:20:00+09:00
1,CUSTOMER,C200391,Pioneer Works 732,KOR,2024-08-01,false,{},2025-08-13T16:24:00+09:00,,2026-02-28T02:02:00+09:00
1,CUSTOMER,C200392,Zen Tech 373,JPN,2024-02-07,false,{},2026-01-02T17:27:00+09:00,,2025-11-19T22:10:00+09:00
1,CUSTOMER,C200393,Zen Trading 107,USA,2023-09-09,false,{},2026-03-10T08:57:00+09:00,,2026-01-24T19:47:00+09:00
1,CUSTOMER,C200394,Gamma Industries 423,GBR,2024-08-10,false,{},2025-06-23T04:50:00+09:00,,2026-04-13T08:17:00+09:00
1,CUSTOMER,C200395,Delta Logistics 100,DEU,2023-07-27,false,{},2025-11-25T23:40:00+09:00,,2025-02-07T15:38:00+09:00
1,CUSTOMER,C200396,Delta Logistics 351,DEU,2023-07-18,false,{},2025-12-19T15:10:00+09:00,,2025-06-19T15:22:00+09:00
1,CUSTOMER,C200397,Pioneer Logistics 609,KOR,2024-03-13,false,{},2026-01-25T04:46:00+09:00,,2025-03-17T17:48:00+09:00
1,CUSTOMER,C200398,Alpha Holdings 902,DEU,2024-02-11,false,{},2025-10-16T12:22:00+09:00,,2026-01-01T09:56:00+09:00
1,CUSTOMER,C200399,Gamma Logistics 487,GBR,2024-01-23,false,{},2025-08-14T22:58:00+09:00,,2025-05-31T05:16:00+09:00
1,CUSTOMER,C200400,Gamma Logistics 880,JPN,2024-07-24,false,{},2025-05-12T21:44:00+09:00,,2025-04-27T00:57:00+09:00
1,CUSTOMER,C200401,Pioneer Logistics 152,SGP,2024-04-30,false,{},2025-01-07T08:51:00+09:00,,2025-07-06T17:21:00+09:00
1,CUSTOMER,C200402,Zen Labs 634,USA,2023-06-22,false,{},2026-05-13T11:44:00+09:00,,2025-11-26T05:19:00+09:00
1,CUSTOMER,C200403,Vertex Industries 536,DEU,2023-04-11,false,{},2025-07-13T16:33:00+09:00,,2025-11-28T05:46:00+09:00
1,CUSTOMER,C200404,Omni Solutions 496,JPN,2023-06-14,false,{},2025-01-08T22:49:00+09:00,,2026-04-30T02:12:00+09:00
1,CUSTOMER,C200405,Delta Logistics 212,USA,2023-12-18,false,{},2025-03-18T09:29:00+09:00,,2025-11-08T04:04:00+09:00
1,CUSTOMER,C200406,Delta Industries 511,JPN,2023-02-06,false,{},2025-10-19T21:47:00+09:00,,2026-04-10T00:24:00+09:00
1,CUSTOMER,C200407,Delta Holdings 373,GBR,2023-06-15,false,{},2025-01-17T13:36:00+09:00,,2025-11-17T03:22:00+09:00
1,CUSTOMER,C200408,Vertex Trading 278,SGP,2023-12-31,false,{},2026-05-08T18:15:00+09:00,,2026-03-10T18:21:00+09:00
1,CUSTOMER,C200409,Alpha Labs 581,SGP,2024-09-12,false,{},2025-05-07T08:21:00+09:00,,2025-05-12T06:14:00+09:00
1,CUSTOMER,C200410,Delta Holdings 707,GBR,2023-02-05,false,{},2025-08-22T06:03:00+09:00,,2025-01-21T20:47:00+09:00
1,CUSTOMER,C200411,Vertex Logistics 94,GBR,2024-03-05,false,{},2025-04-08T02:10:00+09:00,,2026-04-09T04:31:00+09:00
1,CUSTOMER,C200412,Nova Tech 213,USA,2023-06-16,false,{},2025-05-05T19:59:00+09:00,,2026-01-25T19:50:00+09:00
1,CUSTOMER,C200413,Omni Trading 550,BRA,2023-08-02,false,{},2025-01-27T10:53:00+09:00,,2026-02-09T21:38:00+09:00
1,CUSTOMER,C200414,Delta Labs 120,JPN,2024-09-19,false,{},2025-02-12T16:14:00+09:00,,2025-04-12T03:24:00+09:00
1,CUSTOMER,C200415,Pioneer Holdings 613,JPN,2023-05-27,false,{},2025-06-03T19:25:00+09:00,,2025-01-05T19:51:00+09:00
1,CUSTOMER,C200416,Beta Labs 797,GBR,2023-09-19,false,{},2025-04-10T20:06:00+09:00,,2026-02-17T21:40:00+09:00
1,CUSTOMER,C200417,Omni Tech 258,BRA,2023-03-14,false,{},2025-07-28T20:31:00+09:00,,2025-05-19T16:48:00+09:00
1,CUSTOMER,C200418,Gamma Industries 520,JPN,2023-02-25,false,{},2025-09-21T09:41:00+09:00,,2026-05-03T22:01:00+09:00
1,CUSTOMER,C200419,Nova Works 255,DEU,2024-01-31,false,{},2025-05-21T23:08:00+09:00,,2025-10-15T17:10:00+09:00
1,CUSTOMER,C200420,Omni Trading 775,USA,2024-01-21,false,{},2025-09-07T00:13:00+09:00,,2025-06-13T17:23:00+09:00
1,CUSTOMER,C200421,Omni Solutions 184,KOR,2023-08-09,false,{},2026-01-25T14:44:00+09:00,,2025-12-11T10:23:00+09:00
1,CUSTOMER,C200422,Omni Industries 654,GBR,2024-08-28,false,{},2025-10-03T06:14:00+09:00,,2025-04-10T03:42:00+09:00
1,CUSTOMER,C200423,Delta Logistics 514,DEU,2024-04-09,false,{},2025-06-13T18:06:00+09:00,,2025-08-30T03:30:00+09:00
1,CUSTOMER,C200424,Pioneer Holdings 585,GBR,2024-01-30,false,{},2025-03-21T11:03:00+09:00,,2025-03-22T06:33:00+09:00
1,CUSTOMER,C200425,Gamma Solutions 625,GBR,2023-10-24,false,{},2025-03-22T11:06:00+09:00,,2026-05-05T17:37:00+09:00
1,CUSTOMER,C200426,Pioneer Partners 799,GBR,2023-08-05,false,{},2025-05-18T07:48:00+09:00,,2026-04-23T08:58:00+09:00
1,CUSTOMER,C200427,Nova Industries 149,DEU,2023-08-07,false,{},2025-06-20T12:04:00+09:00,,2026-03-01T10:45:00+09:00
1,CUSTOMER,C200428,Nova Partners 577,JPN,2023-08-30,false,{},2026-01-26T14:14:00+09:00,,2025-01-03T13:47:00+09:00
1,CUSTOMER,C200429,Zen Industries 662,BRA,2024-10-07,false,{},2025-03-13T15:35:00+09:00,,2026-01-28T09:21:00+09:00
1,CUSTOMER,C200430,Delta Holdings 678,GBR,2024-11-13,false,{},2025-05-12T10:03:00+09:00,,2026-03-03T12:44:00+09:00
1,CUSTOMER,C200431,Apex Partners 810,JPN,2024-11-08,false,{},2025-06-16T19:02:00+09:00,,2025-10-14T06:48:00+09:00
1,CUSTOMER,C200432,Pioneer Works 451,BRA,2024-04-26,false,{},2025-05-21T03:38:00+09:00,,2025-02-08T08:17:00+09:00
1,CUSTOMER,C200433,Apex Labs 965,GBR,2024-06-21,false,{},2025-10-31T16:02:00+09:00,,2026-05-03T01:34:00+09:00
1,CUSTOMER,C200434,Omni Holdings 287,SGP,2023-10-30,false,{},2025-10-28T12:48:00+09:00,,2025-01-31T03:27:00+09:00
1,CUSTOMER,C200435,Apex Logistics 551,DEU,2024-10-06,false,{},2025-08-13T09:42:00+09:00,,2025-02-26T16:06:00+09:00
1,CUSTOMER,C200436,Beta Industries 794,GBR,2024-07-18,false,{},2025-07-31T05:10:00+09:00,,2026-03-24T05:08:00+09:00
1,CUSTOMER,C200437,Nova Holdings 576,KOR,2023-04-09,false,{},2025-08-13T08:22:00+09:00,,2025-06-17T19:32:00+09:00
1,CUSTOMER,C200438,Nova Works 544,BRA,2023-05-23,false,{},2025-05-30T23:32:00+09:00,,2025-01-12T04:47:00+09:00
1,CUSTOMER,C200439,Apex Industries 927,BRA,2024-09-24,false,{},2025-08-17T07:19:00+09:00,,2025-04-05T10:57:00+09:00
1,CUSTOMER,C200440,Delta Labs 371,DEU,2023-08-11,false,{},2025-04-12T23:07:00+09:00,,2026-05-13T08:50:00+09:00
1,CUSTOMER,C200441,Pioneer Tech 144,KOR,2024-03-16,false,{},2025-11-25T14:01:00+09:00,,2025-08-07T13:31:00+09:00
1,CUSTOMER,C200442,Alpha Works 62,SGP,2023-07-23,false,{},2025-07-11T00:33:00+09:00,,2025-10-17T14:55:00+09:00
1,CUSTOMER,C200443,Vertex Industries 810,SGP,2024-10-31,false,{},2025-09-09T09:38:00+09:00,,2025-10-22T11:23:00+09:00
1,CUSTOMER,C200444,Beta Trading 579,KOR,2023-02-22,false,{},2026-05-14T19:03:00+09:00,,2026-02-04T03:50:00+09:00
1,CUSTOMER,C200445,Gamma Works 867,BRA,2023-06-07,false,{},2025-02-14T19:35:00+09:00,,2026-04-18T15:59:00+09:00
1,CUSTOMER,C200446,Delta Trading 786,GBR,2023-03-19,false,{},2025-08-09T09:27:00+09:00,,2025-08-27T15:24:00+09:00
1,CUSTOMER,C200447,Apex Trading 187,GBR,2024-06-30,false,{},2025-10-22T11:35:00+09:00,,2025-08-21T18:00:00+09:00
1,CUSTOMER,C200448,Alpha Partners 589,DEU,2023-09-17,false,{},2025-01-04T21:17:00+09:00,,2026-03-01T13:18:00+09:00
1,CUSTOMER,C200449,Alpha Holdings 331,JPN,2024-11-13,false,{},2025-03-19T08:50:00+09:00,,2026-03-15T07:36:00+09:00
1,CUSTOMER,C200450,Apex Works 469,GBR,2023-04-14,false,{},2025-12-07T06:50:00+09:00,,2026-01-30T19:36:00+09:00
1,CUSTOMER,C200451,Pioneer Solutions 194,BRA,2023-12-05,false,{},2025-03-17T07:02:00+09:00,,2025-06-07T06:11:00+09:00
1,CUSTOMER,C200452,Alpha Works 617,BRA,2024-08-21,false,{},2025-01-21T04:20:00+09:00,,2025-10-04T11:53:00+09:00
1,CUSTOMER,C200453,Apex Industries 951,USA,2024-09-23,false,{},2025-12-03T07:07:00+09:00,,2025-04-14T10:20:00+09:00
1,CUSTOMER,C200454,Zen Logistics 239,USA,2024-06-18,false,{},2026-01-31T12:07:00+09:00,,2025-01-14T04:41:00+09:00
1,CUSTOMER,C200455,Beta Partners 27,JPN,2023-09-09,false,{},2026-03-21T07:07:00+09:00,,2025-07-14T01:40:00+09:00
1,CUSTOMER,C200456,Omni Partners 204,USA,2023-09-02,false,{},2026-01-30T12:59:00+09:00,,2025-10-30T04:15:00+09:00
1,CUSTOMER,C200457,Gamma Works 936,SGP,2024-08-29,false,{},2026-01-06T17:37:00+09:00,,2025-03-04T05:33:00+09:00
1,CUSTOMER,C200458,Beta Labs 759,SGP,2024-05-02,false,{},2025-07-03T10:48:00+09:00,,2025-08-01T06:31:00+09:00
1,CUSTOMER,C200459,Beta Works 369,JPN,2024-05-01,false,{},2025-05-11T17:21:00+09:00,,2025-02-27T15:35:00+09:00
1,CUSTOMER,C200460,Alpha Partners 823,JPN,2024-11-16,false,{},2025-07-24T03:24:00+09:00,,2025-07-01T12:18:00+09:00
1,CUSTOMER,C200461,Beta Partners 969,BRA,2024-01-20,false,{},2025-11-30T10:15:00+09:00,,2025-04-28T23:56:00+09:00
1,CUSTOMER,C200462,Zen Labs 17,DEU,2024-09-07,false,{},2026-01-09T22:05:00+09:00,,2026-04-05T11:02:00+09:00
1,CUSTOMER,C200463,Gamma Holdings 182,SGP,2024-10-17,false,{},2025-01-05T04:22:00+09:00,,2025-09-23T05:18:00+09:00
1,CUSTOMER,C200464,Omni Tech 63,SGP,2024-07-12,false,{},2026-02-15T07:09:00+09:00,,2026-03-20T22:33:00+09:00
1,CUSTOMER,C200465,Apex Partners 844,USA,2024-02-06,false,{},2025-08-03T05:53:00+09:00,,2025-03-31T17:42:00+09:00
1,CUSTOMER,C200466,Gamma Industries 901,KOR,2024-06-30,false,{},2026-02-07T05:32:00+09:00,,2025-01-16T16:58:00+09:00
1,CUSTOMER,C200467,Nova Partners 641,DEU,2024-05-08,false,{},2026-04-11T09:03:00+09:00,,2025-11-15T10:57:00+09:00
1,CUSTOMER,C200468,Alpha Industries 30,JPN,2024-11-03,false,{},2025-01-18T04:55:00+09:00,,2026-04-13T13:54:00+09:00
1,CUSTOMER,C200469,Vertex Partners 781,SGP,2024-10-16,false,{},2026-01-05T17:55:00+09:00,,2025-03-28T05:23:00+09:00
1,CUSTOMER,C200470,Alpha Industries 919,USA,2024-08-22,false,{},2025-02-17T14:19:00+09:00,,2025-02-03T03:50:00+09:00
1,CUSTOMER,C200471,Omni Partners 877,SGP,2023-08-03,false,{},2025-08-14T04:35:00+09:00,,2026-03-15T20:35:00+09:00
1,CUSTOMER,C200472,Alpha Logistics 488,JPN,2023-02-19,false,{},2026-04-06T08:46:00+09:00,,2025-03-07T11:01:00+09:00
1,CUSTOMER,C200473,Apex Trading 490,JPN,2023-05-30,false,{},2026-01-19T19:29:00+09:00,,2025-04-11T04:17:00+09:00
1,CUSTOMER,C200474,Vertex Solutions 825,USA,2024-04-22,false,{},2025-04-26T22:30:00+09:00,,2025-02-12T03:14:00+09:00
1,CUSTOMER,C200475,Nova Trading 256,USA,2023-10-16,false,{},2025-05-09T06:18:00+09:00,,2026-01-09T22:30:00+09:00
1,CUSTOMER,C200476,Apex Labs 685,SGP,2024-01-29,false,{},2025-09-24T17:38:00+09:00,,2025-10-23T09:06:00+09:00
1,CUSTOMER,C200477,Apex Partners 384,GBR,2024-07-21,false,{},2025-03-16T19:46:00+09:00,,2026-01-13T01:10:00+09:00
